what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1330449357643
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1330449357653
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449485476
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449532516
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449536259
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449544421
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449554230
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449567145
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449568196
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449568776
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449569963
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449592304
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449593588
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449594352
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449607219
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449641549
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449642866
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449645445
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449652287
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330449652324
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449657236
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449659481
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1330449660463
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449662905
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1330449677269
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449677527
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1330449679324
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449679525
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330449687203
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449689566
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449691249
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1330449692345
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449692626
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449708362
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449741089
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330449742608
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449747378
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449758814
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449762976
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449763176
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330449763478
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330449763479
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330449806161
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449808160
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449818833
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449826063
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330449850484
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1330449850756
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449857448
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449927464
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330449931204
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452040719
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330452042016
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452044988
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452055227
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452056935
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452057151
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452057232
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330452057741
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330452057742
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452059023
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452063881
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452079734
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452079886
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452107473
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452127614
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452134527
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452135435
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452136239
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452146473
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452159612
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452294689
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452319469
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452320488
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452321068
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452558302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452558470
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452562686
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452601287
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452603818
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452605333
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452607973
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452610410
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452639221
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452651328
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452653137
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452654586
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452657011
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330452658049
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452666735
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452667340
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452670097
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1330452670498
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452709798
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452732622
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452806598
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452836087
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330452914481
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452920974
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330452923912
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330453023065
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330462329013
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330462341390
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463557853
started,bundle,org.eclipse.epp.mpc.core,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.core",1330463562252
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20110510,"org.eclipse.equinox.p2.transport.ecf",1330463562274
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1330463562293
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1330463562314
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1330463562353
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1330463562376
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1330463562379
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463562781
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1330463562884
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1330463562915
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463709968
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1330463715476
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463717393
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463727037
failed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1330463727055
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463732837
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110510,"org.eclipse.equinox.p2.extensionlocation",1330463733991
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.R37x_v20110714,"org.eclipse.equinox.p2.artifact.repository",1330463759278
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110510,"org.eclipse.equinox.p2.updatesite",1330463759402
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1330463759416
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463769636
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463801643
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463854610
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463856924
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1330463891319
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463913455
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330463938443
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330464011129
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330464014434
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330464080333
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330464084529
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330464224641
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330464226692
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330464228069
closed,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330464228102
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1330464229320
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1330464229321
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110819-0851,"org.eclipse.pde.runtime",1330464229322
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1330464229323
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1330464229324
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1330464229324
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1330464229337
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1330464229337
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1330464229338
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1330464229358
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1330464229358
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1330464229358
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1330464467934
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1330464467935
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1330464467936
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1330464467936
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1330464467936
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1330464467937
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1330464467937
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1330464467938
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1330464467938
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1330464467939
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1330464467939
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1330464467939
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1330464467940
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1330464467940
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1330464467941
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1330464467941
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1330464467942
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1330464467942
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1330464467943
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1330464467944
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20110829-1916,"org.eclipse.emf.ecore.change",1330464467944
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1330464467945
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1330464467945
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1330464467946
started,bundle,org.eclipse.equinox.concurrent,1.0.200.v20110502,"org.eclipse.equinox.concurrent",1330464467946
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1330464467947
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1330464467947
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1330464467947
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1330464467948
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1330464467948
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1330464467949
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1330464467949
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1330464467950
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1330464467950
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1330464467951
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1330464467951
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1330464467952
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1330464467952
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1330464467953
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1330464467982
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1330464467983
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1330464467983
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1330464467984
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1330464467984
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1330464467985
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1330464467985
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1330464467986
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1330464467986
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1330464467986
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1330464467987
