what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1330474803029
stopped,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1330474803029
stopped,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1330474803029
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1330474803030
stopped,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1330474803030
stopped,bundle,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets",1330474803030
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1330474803030
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1330474877750
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1330474877751
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1330474877752
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1330474877752
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1330474877753
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1330474877753
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1330474877754
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1330474877754
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1330474877754
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1330474877755
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1330474877755
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1330474877756
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1330474877756
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1330474877757
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1330474877757
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1330474877758
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1330474877759
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1330474877759
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1330474877760
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1330474877761
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20110829-1916,"org.eclipse.emf.ecore.change",1330474877761
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1330474877762
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1330474877762
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1330474877762
started,bundle,org.eclipse.equinox.concurrent,1.0.200.v20110502,"org.eclipse.equinox.concurrent",1330474877763
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1330474877763
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1330474877764
started,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1330474877764
started,bundle,org.eclipse.equinox.http.registry,1.1.100.v20110502,"org.eclipse.equinox.http.registry",1330474877765
started,bundle,org.eclipse.equinox.http.servlet,1.1.200.v20110502,"org.eclipse.equinox.http.servlet",1330474877765
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1330474877765
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1330474877766
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1330474877766
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1330474877767
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1330474877767
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1330474877768
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1330474877768
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1330474877769
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1330474877769
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1330474877770
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1330474877770
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1330474877771
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1330474877771
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1330474877772
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1330474877772
started,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1330474877772
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1330474877772
started,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1330474877773
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1330474877773
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1330474877773
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1330474877774
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1330474877775
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1330474877775
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1330474877775
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1330474877776
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1330474877776
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1330474877777
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1330474877777
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1330474877778
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1330474877778
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1330474877779
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1330474877779
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1330474877779
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1330474877779
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1330474877780
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1330474877781
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1330474877781
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1330474877781
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1330474877782
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1330474877782
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1330474877783
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1330474877784
started,bundle,org.eclipse.e4.core.commands,0.10.0.v20110613-2030,"org.eclipse.e4.core.commands",1330474877784
started,bundle,org.eclipse.e4.core.contexts,1.0.0.v20110629-1700,"org.eclipse.e4.core.contexts",1330474877785
started,bundle,org.eclipse.e4.core.contexts.debug,0.1.0.v20110517-2030,"org.eclipse.e4.core.contexts.debug",1330474877785
started,bundle,org.eclipse.e4.core.di,1.0.0.v20110629-1700,"org.eclipse.e4.core.di",1330474877786
started,bundle,org.eclipse.e4.core.services,0.10.0.v20110613-2030,"org.eclipse.e4.core.services",1330474877786
started,bundle,org.eclipse.e4.ui.bindings,0.10.0.v20110613-2030,"org.eclipse.e4.ui.bindings",1330474877787
started,bundle,org.eclipse.e4.ui.css.swt,0.10.0.v20110613-2030,"org.eclipse.e4.ui.css.swt",1330474877787
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.9.1.v20110613-2030,"org.eclipse.e4.ui.css.swt.theme",1330474877788
started,bundle,org.eclipse.e4.ui.di,0.10.0.v20110613-2030,"org.eclipse.e4.ui.di",1330474877788
started,bundle,org.eclipse.e4.ui.model.workbench,0.10.0.v20110613-2030,"org.eclipse.e4.ui.model.workbench",1330474877788
started,bundle,org.eclipse.e4.ui.services,0.10.0.v20110613-2030,"org.eclipse.e4.ui.services",1330474877789
started,bundle,org.eclipse.e4.ui.workbench,0.10.1.v20110825-1422,"org.eclipse.e4.ui.workbench",1330474877789
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,0.10.0.v20110705-1300,"org.eclipse.e4.ui.workbench.addons.swt",1330474877790
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.10.0.v20110825-1422,"org.eclipse.e4.ui.workbench.renderers.swt",1330474877790
started,bundle,org.eclipse.e4.ui.workbench.swt,0.10.0.v20110906-1038,"org.eclipse.e4.ui.workbench.swt",1330474877791
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1330474877791
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1330474877792
started,bundle,org.eclipse.ui,3.7.100.v20110906-1038,"org.eclipse.ui",1330474877793
started,bundle,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"org.eclipse.ui.workbench",1330474877794
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1330474877794
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1330474877795
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1330474877795
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1330474877796
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1330474877796
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1330474877797
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1330474877797
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1330474877798
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1330474877798
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1330474877799
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1330474877799
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1330474877799
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1330474877800
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1330474877800
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1330474877801
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1330474877801
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1330474877802
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1330474877803
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1330474877803
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1330474877803
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1330474877804
os,sysinfo,,,"win32",1330474877806
arch,sysinfo,,,"x86_64",1330474877806
ws,sysinfo,,,"win32",1330474877806
locale,sysinfo,,,"en_US",1330474877806
processors,sysinfo,,,"4",1330474877806
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1330474877806
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1330474877806
java.specification.name,sysinfo,,,"Java Platform API Specification",1330474877806
java.specification.vendor,sysinfo,,,"Oracle Corporation",1330474877806
java.specification.version,sysinfo,,,"1.7",1330474877806
java.vendor,sysinfo,,,"Oracle Corporation",1330474877806
java.version,sysinfo,,,"1.7.0_03",1330474877806
java.vm.info,sysinfo,,,"mixed mode",1330474877806
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1330474877806
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1330474877806
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1330474877806
java.vm.specification.version,sysinfo,,,"1.7",1330474877806
java.vm.vendor,sysinfo,,,"Oracle Corporation",1330474877806
java.vm.version,sysinfo,,,"22.1-b02",1330474877806
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1330474877809
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1330474877863
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1330474877906
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330474882764
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1330474887410
started,bundle,runjettyrun.jetty8,1.3.2,"runjettyrun.jetty8",1330474887466
started,bundle,runjettyrun.jetty7,1.3.2,"runjettyrun.jetty7",1330474887467
started,bundle,runjettyrun,1.3.2,"runjettyrun",1330474887472
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1330474887491
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1330474887535
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1330474887672
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330474891300
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330474924122
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330474927851
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330474951295
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330474956706
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330474956862
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330474957751
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330474957893
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330474958483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330474958621
closed,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1330474976184
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1330474980428
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330474989030
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330474990370
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1330475007283
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1330475007298
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1330475007324
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1330475007325
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1330475007644
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475021541
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475025945
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1330475077993
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1330475078010
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475080307
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475112288
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475134403
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475150195
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475151357
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475156685
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475168990
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475172972
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475178814
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475181588
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475183241
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475187861
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475225512
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475232278
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475233176
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475245311
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475246442
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475248879
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475256963
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475259832
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475261306
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330475264817
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475265916
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330475269660
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1330475272362
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475276164
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475288241
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475288379
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475288522
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475388503
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475404035
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475410191
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1330475511731
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475512873
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330475658700
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475672927
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475767158
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475812602
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330475815864
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1330475818319
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1330475818322
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475831556
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1330475834931
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1330475835059
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475835327
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330475835695
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330475835696
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1330475837329
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330475837608
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475848946
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475864572
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475874243
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475876289
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475879061
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330475881473
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475884023
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475885345
closed,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475885382
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330475885925
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1330475886753
