what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1330446979607
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330446980229
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330446981972
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330446982563
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330446984981
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330446988184
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330446988192
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447004175
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1330447004339
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1330447004426
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330447004584
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330447004867
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330447004870
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1330447006285
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330447006464
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330447021338
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330447022507
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447036280
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447051108
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447058714
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447060170
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447062624
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447064317
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330447080932
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330447082171
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447086294
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447087434
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447088598
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447090335
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330447108670
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330447110690
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330447113974
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330447114028
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1330447114282
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447139724
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447158405
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447217446
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447218721
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447341664
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447344155
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447348229
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447349763
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447434738
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447435534
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447436227
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447478771
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447504086
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447505238
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447514084
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447519425
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447638919
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447776342
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447822275
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447830234
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330447869833
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330448124261
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448230687
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448232314
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448233403
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448233929
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448234498
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448234967
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448238241
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448243923
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330448247604
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330448250816
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330448253251
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330448262644
deactivated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330448267372
activated,workbench,org.eclipse.ui.workbench,3.102.0.v20110825-1422,"",1330448275662
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448275810
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448275874
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330448276199
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1330448276200
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448277023
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1330448293420
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1330448293554
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448295425
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1330448295677
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330448297905
